date;time;strategy;ticker;reasoning
2026-05-12;08:15;short;SI;Silver Futures (failed breakout alongside stronger USD and rising real yields)
2026-05-12;08:15;short;IWM;Â iShares Russell 2000 ETFÂ (small caps underperforming as financing pressures intensify)
2026-05-13;08:15;short;SMH;VanEck Semiconductor ETF (semiconductor profit-taking accelerating after extreme AI-driven overextension)Â
2026-05-13;08:15;short;TSLA;Â Tesla, Inc.Â (consumer discretionary pressure rising with oil-driven inflation shock)Â
2026-05-13;08:15;short;ZN;US 10Y Treasury Note Futures (rising inflation expectations and surging yields remain bearish for bonds)Â
2026-05-13;08:15;short;GBPUSD;British Pound vs US Dollar (UK political instability and rising gilt stress weakening sterling)Â
2026-05-13;08:15;short;RTY;Russell 2000 Index (small caps vulnerable to higher financing costs and persistent inflation)Â
2026-05-14;08:15;short;TSLA;Â Tesla, Inc.Â (momentum exhaustion as yields and inflation fears pressure high-duration tech)Â
2026-05-14;08:15;short;SMH;VanEck Semiconductor ETF (AI-chip positioning overcrowded after vertical rally into record highs)Â
2026-05-14;08:15;short;ZN;US 10Y Treasury Note Futures (hot inflation data and rising 5% long-end yields remain bearish for bonds)Â
2026-05-14;08:15;short;GBPUSD;British Pound vs US Dollar (UK political instability and stronger USD trend weaken sterling)Â
2026-05-14;08:15;short;CL;WTI Crude Oil Futures (demand destruction signals and volatile peace-talk headlines create downside pressure)Â
2026-05-15;08:15;short;QQQ;Â Invesco QQQ TrustÂ (Nasdaq overstretched as inflation and bond yields surge higher)Â
2026-05-15;08:15;short;SMH;VanEck Semiconductor ETF (AI-chip momentum extremely crowded after record rally)Â
2026-05-15;08:15;short;ZN;US 10Y Treasury Note Futures (higher oil and inflation expectations continue crushing bonds)Â
2026-05-15;08:15;short;GBPUSD;British Pound vs US Dollar (stronger USD and rising global rate fears pressure sterling)Â
2026-05-15;08:15;short;RTY;Russell 2000 Index (small caps weakening under elevated financing and inflation stress)Â
2026-05-16;08:15;short;EURJPY;Euro vs Japanese Yen (risk-off flows strengthening yen amid global growth concerns)
2026-05-16;08:15;short;HG;Copper Futures (weak China property data and failed breakout below resistance)
2026-05-16;08:15;short;ARKK;Â ARK Innovation ETFÂ (high-beta tech under pressure from rising real yields)
2026-05-16;08:15;short;TLT;Â iShares 20+ Year Treasury Bond ETFÂ (persistent inflation fears continue driving long-duration bond weakness)
2026-05-17;08:15;short;AAPL;Â Apple Inc.Â (China smartphone weakness and failed breakout below major resistance)
2026-05-17;08:15;short;DAX;German DAX Index (European industrial slowdown and deteriorating export sentiment)
2026-05-17;08:15;short;XAUUSD;Gold vs US Dollar (stronger dollar and rising Treasury yields pressuring precious metals)
2026-05-17;08:15;short;HYG;Â iShares iBoxx $ High Yield Corporate Bond ETFÂ (credit spreads widening as recession fears return)
2026-05-17;08:15;short;AUDJPY;Australian Dollar vs Japanese Yen (risk-off positioning and weaker China-linked demand hurting AUD)
2026-05-18;08:16;short;SOXL;Direxion Daily Semiconductor Bull 3X Shares (semiconductor momentum reversing after AI-led exhaustion and weaker Asia chip sentiment)
2026-05-18;08:16;short;USDSEK;US Dollar vs Swedish Krona (hawkish Fed repricing and risk-off flows strengthening USD)
2026-05-18;08:16;short;KRE;Â SPDR S&P Regional Banking ETFÂ (regional banks weakening as commercial real-estate stress resurfaces)
2026-05-18;08:16;short;NG;Natural Gas Futures (mild weather forecasts and oversupply pressures breaking recent support)
2026-05-18;08:16;short;CAC40;French CAC 40 Index (luxury and industrial sectors pressured by slowing China demand and weak EU data)
2026-05-19;08:15;short;IWM;Â iShares Russell 2000 ETFÂ (small caps breaking lower as higher yields pressure leveraged balance sheets)
2026-05-19;08:15;short;EURUSD;Euro vs US Dollar (USD strength accelerating after hawkish Fed repricing and weak eurozone data)
2026-05-19;08:15;short;BABA;Â Alibaba Group Holding LimitedÂ (China consumption weakness and regulatory uncertainty hurting sentiment)
2026-05-19;08:15;short;XBI;Â SPDR S&P Biotech ETFÂ (risk-off rotation and rising real yields pressuring speculative biotech)
2026-05-19;08:15;short;ZB;US Treasury Bond Futures (persistent inflation expectations keeping long-duration bonds under pressure)
2026-05-27;08:15;longall;MU;Micron Technology (AI-memory momentum and strong semiconductor inflows)
2026-05-27;08:15;longall;XLE;Energy Select Sector SPDR Fund (oil supply risks remain elevated from Iran tensions)
2026-05-27;08:15;longall;NQ=F;Nasdaq 100 Futures (AI-led tech rally continues pushing indices higher)
2026-05-27;08:15;longall;GLD;SPDR Gold Shares (persistent geopolitical and inflation hedging demand)
2026-05-27;08:15;longall;EWY;iShares MSCI South Korea ETF (KOSPI strength and semiconductor leadership accelerating)
2026-05-28;08:15;longall;MU;Micron Technology (AI memory-chip demand and trillion-dollar momentum)
2026-05-28;08:15;longall;SMH;VanEck Semiconductor ETF (global semiconductor inflows remain dominant)
2026-05-28;08:15;longall;NQ=F;Nasdaq 100 Futures (record highs supported by persistent AI rally)
2026-05-28;08:15;longall;USDJPY;US Dollar/Japanese Yen (higher US yields and safe-haven dollar strength)
2026-05-28;08:15;longall;KOSPI200;Korea 200 Index Futures (South Korean chip exporters continue outperforming)
2026-05-29;08:16;longall;DELL;Dell Technologies (earnings-driven AI infrastructure surge)
2026-05-29;08:16;longall;MU;Micron Technology (AI memory demand remains a leading theme)
2026-05-29;08:16;longall;NQ=F;Nasdaq 100 Futures (record highs supported by semiconductor strength)
2026-05-29;08:16;longall;NZDUSD;New Zealand Dollar/U.S. Dollar (hawkish central bank supports NZD)
2026-05-29;08:16;longall;SOXX;iShares Semiconductor ETF (global chip rally broadening across markets)
2026-05-30;08:16;longall;DELL;Dell Technologies (AI server demand exploded after earnings)
2026-05-30;08:16;longall;MU;Micron Technology (memory-chip boom remains the strongest AI theme)
2026-05-30;08:16;longall;SOXX;iShares Semiconductor ETF (semiconductors continue leading global inflows)
2026-05-30;08:16;longall;NQ=F;Nasdaq 100 Futures (record highs supported by AI-driven leadership)
2026-05-30;08:16;longall;EWY;iShares MSCI South Korea ETF (Korean chipmakers and Kospi outperforming)
2026-05-31;08:15;longall;AVGO;Broadcom (AI infrastructure demand remains exceptionally strong)
2026-05-31;08:15;longall;MU;Micron Technology (memory-chip shortage and AI spending tailwind)
2026-05-31;08:15;longall;SOXX;iShares Semiconductor ETF (semiconductor sector continues to lead global markets)
2026-05-31;08:15;longall;NQ=F;Nasdaq-100 Futures (record highs supported by AI-led technology strength)
2026-06-01;08:16;longall;SOXX;iShares Semiconductor ETF (semiconductor index posting historic AI-driven momentum)
2026-06-01;08:16;longall;NQ=F;Nasdaq-100 Futures (AI leaders continue driving index records higher)
2026-06-01;08:16;longall;CL=F;WTI Crude Oil Futures (Middle East supply risks supporting oil prices)
2026-06-02;08:30;longall;AVGO;Broadcom (record highs as AI infrastructure spending accelerates)
2026-06-02;08:30;longall;MU;Micron Technology (AI memory demand and continued sector inflows)
2026-06-02;08:30;longall;NQ=F;Nasdaq-100 Futures (AI-led tech rally continues driving index strength)
2026-06-02;08:30;longall;CL=F;WTI Crude Oil Futures (Middle East tensions keeping oil bid)
2026-06-02;08:30;longall;SOXX;iShares Semiconductor ETF (semiconductor momentum remains strongest global theme)
2026-06-03;08:30;longall;MRVL;Marvell Technology (AI infrastructure momentum after strong sector catalysts)
2026-06-03;08:30;longall;MU;Micron Technology (memory-chip shortage and AI demand remain dominant)
2026-06-03;08:30;longall;AVGO;Broadcom (beneficiary of ongoing AI hardware spending boom)
2026-06-03;08:30;longall;CL=F;WTI Crude Oil Futures (persistent Middle East supply-risk premium)
2026-06-03;08:30;longall;NQ=F;Nasdaq-100 Futures (record highs supported by AI-led technology strength)
2026-06-10;03:30;longall;MRVL;Marvell Technology (recent S&P 500 inclusion catalyst and AI-chip rebound momentum)
2026-06-10;03:30;longall;MU;Micron Technology (AI memory demand remains strong after sharp correction)
2026-06-10;03:30;longall;IWM;iShares Russell 2000 ETF (small caps showing relative strength versus large-cap tech)
2026-06-10;03:30;longall;CL=F;WTI Crude Oil Futures (oil supported by persistent Middle East risk premium)
2026-06-10;03:30;longall;XLE;Energy Select Sector SPDR Fund (energy equities benefit from elevated crude prices)
2026-06-11;03:31;longall;XLE;Energy Select Sector SPDR Fund (energy sector leading as oil rises on Middle East disruption)
2026-06-11;03:31;longall;CL=F;WTI Crude Oil Futures (inventories fell for a seventh straight week amid supply concerns)
2026-06-11;03:31;longall;OXY;Occidental Petroleum (high crude prices directly support cash-flow expectations)
2026-06-11;03:31;longall;CVX;Chevron (major integrated producer benefiting from elevated oil prices)
2026-06-11;03:31;longall;XOP;SPDR S&P Oil & Gas Exploration & Production ETF (exploration and production names offer strongest leverage to oil strength)
2026-06-12;03:30;longall;QQQ;Invesco QQQ Trust (risk-on rally accelerating as Middle East de-escalation boosts growth assets)
2026-06-12;03:30;longall;NVDA;NVIDIA (AI and semiconductor names rebounding with renewed market risk appetite)
2026-06-12;03:30;longall;AVGO;Broadcom (chip sector recovery continues after sharp correction phase)
2026-06-12;03:30;longall;EURUSD;EUR/USD (ECB tightening and softer Fed expectations support euro strength)
2026-06-12;03:30;longall;ZN=F;10-Year Treasury Note Futures (falling oil and easing inflation fears favor bond prices)
2026-05-27;08:15;longeq;NVDA;NVIDIA Corporation (AI chip momentum and record Nasdaq strength)
2026-05-27;08:15;longeq;MU;Micron Technology (HBM memory demand accelerating from AI datacenters)
2026-05-27;08:15;longeq;PLTR;Palantir Technologies (defense and AI security spending tailwinds)
2026-05-27;08:15;longeq;FTNT;Fortinet (cybersecurity demand strengthening globally)
2026-05-27;08:15;longeq;GEV;GE Vernova (AI-driven power infrastructure demand rising)
2026-05-28;08:16;longeq;AVGO;Broadcom Inc. (AI networking and hyperscaler spending remain strong)
2026-05-28;08:16;longeq;SMCI;Super Micro Computer (AI server demand and datacenter momentum)
2026-05-28;08:16;longeq;TSM;Taiwan Semiconductor Manufacturing Company (global chip demand and AI capacity expansion)
2026-05-28;08:16;longeq;RTX;RTX Corporation (geopolitical tensions supporting defense flows)
2026-05-28;08:16;longeq;CCJ;Cameco Corporation (nuclear energy demand tied to AI power consumption)
2026-05-29;08:15;longeq;MRVL;Marvell Technology (exceptional AI datacenter demand and strong outlook)
2026-05-29;08:15;longeq;AMD;Advanced Micro Devices (AI chip supercycle momentum continues)
2026-05-29;08:15;longeq;MU;Micron Technology (memory shortage and HBM demand tailwind)
2026-05-29;08:15;longeq;PANW;Palo Alto Networks (rising global focus on AI-driven cybersecurity)
2026-05-29;08:15;longeq;TSM;Taiwan Semiconductor Manufacturing Company (core beneficiary of accelerating AI infrastructure spending)
2026-05-30;08:16;longeq;DELL;Dell Technologies (blowout AI server earnings and raised guidance)
2026-05-30;08:16;longeq;NVDA;NVIDIA Corporation (AI spending wave still accelerating globally)
2026-05-30;08:16;longeq;MRVL;Marvell Technology (AI networking demand remains extremely strong)
2026-05-30;08:16;longeq;RTX;RTX Corporation (defense inflows supported by geopolitical risk)
2026-05-30;08:16;longeq;CCJ;Cameco Corporation (nuclear power demand rising with AI energy needs)
2026-05-31;08:16;longeq;AVGO;Broadcom Inc. (strong AI infrastructure spending trend)
2026-05-31;08:16;longeq;PANW;Palo Alto Networks (cybersecurity sector leadership and AI tailwinds)
2026-05-31;08:16;longeq;CAT;Caterpillar Inc. (data center and infrastructure buildout demand)
2026-05-31;08:16;longeq;LDOS;Leidos Holdings (defense spending strength amid geopolitical tensions)
2026-06-01;08:16;longeq;SMCI;Super Micro Computer (AI server demand accelerating across hyperscalers)
2026-06-01;08:16;longeq;MU;Micron Technology (HBM memory shortage and AI spending surge)
2026-06-01;08:16;longeq;AVGO;Broadcom Inc. (AI networking infrastructure remains a market leader)
2026-06-01;08:16;longeq;GEV;GE Vernova (power infrastructure demand rising with AI expansion)
2026-06-01;08:16;longeq;LMT;Lockheed Martin Corporation (Middle East tensions supporting defense flows)
2026-06-01;15:30;longeq;NVDA;NVIDIA Corporation (AI chip momentum dominating global market flows)
2026-06-01;15:30;longeq;SMCI;Super Micro Computer (hyperscale AI server demand remains elevated)
2026-06-01;15:30;longeq;AVGO;Broadcom Inc. (AI networking and data center spending strength)
2026-06-01;15:30;longeq;GEV;GE Vernova (power infrastructure demand tied to AI expansion)
2026-06-01;15:30;longeq;XOM;Exxon Mobil Corporation (oil surge from Middle East escalation supports energy trade)
2026-06-02;15:31;longeq;MRVL;Marvell Technology (surging after Nvidia praise and AI demand)
2026-06-02;15:31;longeq;NVDA;NVIDIA Corporation (CEO signals capacity for robust AI growth)
2026-06-02;15:31;longeq;AVGO;Broadcom Inc. (beneficiary of accelerating AI infrastructure spending)
2026-06-02;15:31;longeq;HPE;Hewlett Packard Enterprise (AI computing demand driving strong interest)
2026-06-02;15:31;longeq;ARM;Arm Holdings plc (AI PC ecosystem momentum from Nvidia platform launch)
2026-06-07;15:30;longeq;AVGO;Broadcom Inc. (post-earnings selloff looks overdone, AI demand intact)
2026-06-07;15:30;longeq;NVDA;NVIDIA Corporation (AI leadership and new chip momentum)
2026-06-07;15:30;longeq;MRVL;Marvell Technology (high-beta AI infrastructure rebound candidate)
2026-06-07;15:30;longeq;XOM;Exxon Mobil Corporation (oil supported by Middle East tensions)
2026-06-07;15:30;longeq;DELL;Dell Technologies (beneficiary of AI hardware spending cycle)
2026-06-08;15:30;longeq;MRVL;Marvell Technology (S&P 500 inclusion catalyst, strong relative strength)
2026-06-08;15:30;longeq;NVDA;NVIDIA Corporation (AI leader, rebound candidate after sector selloff)
2026-06-08;15:30;longeq;AVGO;Broadcom Inc. (AI infrastructure demand remains intact)
2026-06-08;15:30;longeq;MU;Micron Technology (chip-sector washout creates bounce setup)
2026-06-08;15:30;longeq;OXY;Occidental Petroleum (oil-price support from Middle East tensions)
2026-05-27;08:15;short;TSLA;Tesla (valuation stretched, momentum fading)
2026-05-27;08:15;short;WMT;Walmart (weak guidance, post-earnings selling pressure)
2026-05-27;08:15;short;BP;BP plc (governance turmoil and bearish sentiment)
2026-05-27;08:15;short;TLT;iShares 20+ Year Treasury Bond ETF (rising yields pressure long bonds)
2026-05-27;08:15;short;EUR/USD;Euro US Dollar (ECB hawkishness fading, dollar bid returning)
2026-05-28;08:15;short;XOM;Exxon Mobil (oil reversal risk after Iran peace headlines)
2026-05-28;08:15;short;CVX;Chevron (energy sector momentum weakening)
2026-05-28;08:15;short;ZS;Zscaler (guidance disappointment triggered heavy selloff)
2026-05-28;08:15;short;TLT;iShares 20+ Year Treasury Bond ETF (inflation and yield pressure bearish)
2026-05-28;08:15;short;EUR/JPY;Euro Japanese Yen (safe-haven yen bid strengthening)
2026-05-29;08:15;short;BT.A;BT Group (political stake concerns, downtrend intact)
2026-05-29;08:15;short;ZS;Zscaler (post-earnings weakness, heavy selling pressure)
2026-05-29;08:15;short;TLT;iShares 20+ Year Treasury Bond ETF (rising yields remain bearish)
2026-05-29;08:15;short;EUR/USD;Euro US Dollar (dollar supported by inflation and rates)
2026-05-29;08:15;short;SX7E;Euro Stoxx Banks Index (financials weakening on geopolitical risk)
2026-05-30;08:15;short;XLE;Energy Select Sector SPDR Fund (oil collapse risk on Iran deal optimism)
2026-05-30;08:15;short;CVX;Chevron (crude weakness pressuring energy equities)
2026-05-30;08:15;short;OXY;Occidental Petroleum (high beta to falling oil prices)
2026-05-30;08:15;short;TLT;iShares 20+ Year Treasury Bond ETF (yields stabilizing higher, bearish for duration)
2026-05-30;08:15;short;GBP/USD;British Pound US Dollar (political uncertainty and stronger dollar trend)
2026-05-31;08:15;short;XLE;Energy Select Sector SPDR Fund (oil prices falling sharply on Iran peace optimism)
2026-05-31;08:15;short;OXY;Occidental Petroleum (high sensitivity to crude weakness, bearish sector flow)
2026-05-31;08:15;short;CVX;Chevron (energy majors pressured by collapsing oil risk premium)
2026-05-31;08:15;short;USO;United States Oil Fund (crude on steep monthly decline, trend remains down)
2026-05-31;08:15;short;EUR/USD;Euro US Dollar (euro pressured by renewed ECB tightening concerns and relative dollar resilience)
2026-06-01;08:15;short;TLT;iShares 20+ Year Treasury Bond ETF (yields rising on inflation fears and bond selling)
2026-06-01;08:15;short;ZN=F;10Y Treasury Note Futures (higher yields continue to pressure duration assets)
2026-06-01;08:15;short;WMT;Walmart (consumer weakness and recent post-earnings selling trend)
2026-06-01;08:15;short;EUR/USD;Euro US Dollar (dollar supported by higher yields and geopolitical risk)
2026-06-01;08:15;short;LUMN;Lumen Technologies (optical and AI-infrastructure names showing sector-specific weakness)
2026-06-01;15:31;short;TLT;iShares 20+ Year Treasury Bond ETF (rising yields and inflation fears keep bond trend bearish)
2026-06-01;15:31;short;ZN=F;10Y Treasury Note Futures (rate-hike expectations pressuring duration)
2026-06-01;15:31;short;GC=F;Gold Futures (stronger dollar and falling safe-haven demand)
2026-06-01;15:31;short;EUR/USD;Euro US Dollar (firm USD and slowing eurozone manufacturing)
2026-06-01;15:31;short;NIFTY50;Nifty 50 Index (broad profit-taking, volatility spike, weak risk appetite)
2026-06-12;15:30;short;CL=F;WTI Crude Oil Futures (Iran peace-deal hopes, oil broke lower and momentum remains bearish)
2026-06-12;15:30;short;SMCI;Super Micro Computer (recent sharp selloff after large equity raise, continued technical weakness)
2026-06-12;15:30;short;TLT;iShares 20+ Year Treasury Bond ETF (elevated Treasury yields remain bearish for long-duration bonds)
2026-06-12;15:30;short;GC=F;Gold Futures (risk-on sentiment and softer safe-haven demand pressure gold)
2026-06-12;15:30;short;USD/IDR;U.S. Dollar vs Indonesian Rupiah (emerging-market currency under pressure from energy shock and rate uncertainty)
2026-06-19;16:41;short;GC=F;Gold Futures (strong dollar, hawkish Fed, third consecutive weekly loss)
2026-06-19;16:41;short;TLT;iShares 20+ Year Treasury Bond ETF (higher-for-longer rate expectations keep pressure on long-duration bonds)
2026-06-19;16:41;short;EUR/USD;Euro U.S. Dollar (dollar at one-year high after hawkish Fed repricing)
2026-06-19;16:41;short;GBP/USD;British Pound U.S. Dollar (UK fiscal and political uncertainty versus strong USD)
2026-06-19;16:41;short;SMH;VanEck Semiconductor ETF (global markets weakening, semiconductors among the weakest European sectors and vulnerable after extended AI-led rally)
2025-10-14;;longeq;ERIC;Telefonaktiebolaget LM Ericsson
2025-10-14;;longeq;SAAB;B.ST – Saab AB
2025-10-14;;longeq;AZN.ST;AstraZeneca PLC
2025-10-14;;longeq;AMD;Advanced Micro Devices, Inc.
2025-10-14;;longeq;MP;MP Materials Corp.
2025-10-16;;longeq;VOLV;B.ST – Volvo
2025-10-16;;longeq;NIBE;B.ST – Nibe Industrier
2025-10-16;;longeq;SPOT;Spotify Technology
2025-10-16;;longeq;TSLA;Tesla
2025-10-16;;longeq;SHEL;Shell
2025-10-18;;longeq;ERIC;Ericsson
2025-10-18;;longeq;SAND.ST;Sandvik
2025-10-18;;longeq;AAPL;Apple
2025-10-18;;longeq;RIO;Rio Tinto
2025-10-18;;longeq;ORCL;Oracle
2025-10-19;;longeq;SKF;B.ST – SKF
2025-10-19;;longeq;EVO.ST;Evolution AB
2025-10-19;;longeq;MSFT;Microsoft
2025-10-19;;longeq;NVO;Novo Nordisk
2025-10-19;;longeq;BP;BP Plc
2025-10-21;;longeq;AAPL;Apple
2025-10-21;;longeq;TSLA;Tesla
2025-10-21;;longeq;SHEL;Shell
2025-10-21;;longeq;RIO;Rio Tinto
2025-10-21;;longeq;ERIC;Ericsson
2025-10-22;;longeq;SAABB;Saab AB
2025-10-22;;longeq;AAPL;Apple Inc
2025-10-22;;longeq;SHEL;Shell plc
2025-11-06;;longeq;SECU;B.ST – Securitas AB
2025-11-06;;longeq;ERIC;B.ST – Ericsson B
2025-11-06;;longeq;TELIA.ST;Telia Company
2025-11-06;;longeq;SAAB;B.ST – Saab AB
2025-11-06;;longeq;VOLV;B.ST – AB Volvo B
2025-11-07;;longeq;TELIA.ST;Telia Company
2025-11-07;;longeq;ERIC;B.ST – Ericsson B
2025-11-07;;longeq;SAAB;B.ST – Saab AB
2025-11-07;;longeq;VOLV;B.ST – AB Volvo B
2025-11-07;;longeq;NOK;Nokia Corporation
2025-11-08;;longeq;SWEC;B.ST – Sweco AB
2025-11-08;;longeq;ATCO;A.ST – Atlas Copco A
2025-11-08;;longeq;HEXA;B.ST – Hexagon AB
2025-11-08;;longeq;INVE;B.ST – Investor AB
2025-11-08;;longeq;SAND.ST;Sandvik AB
2025-11-09;;longeq;SWEC;B.ST – Sweco AB
2025-11-09;;longeq;ERIC;B.ST – Ericsson AB B
2025-11-09;;longeq;SSAB;B.ST – SSAB AB B
2025-11-09;;longeq;INVE;B.ST – Investor AB B
2025-11-10;;longeq;AZN;AstraZeneca plc
2025-11-10;;longeq;EQTAB.ST;EQT AB
2025-11-10;;longeq;BOL.ST;Boliden AB B
2025-11-11;;longeq;AZN;AstraZeneca plc
2025-11-11;;longeq;EQTAB.ST;EQT AB
2025-11-11;;longeq;BOL.ST;Boliden AB
2025-11-12;;longeq;AZN;AstraZeneca plc
2025-11-12;;longeq;EQT.ST;EQT AB
2025-11-12;;longeq;BOL.ST;Boliden AB
2025-11-13;;longeq;MSFT;Microsoft Corporation
2025-11-13;;longeq;NVDA;NVIDIA Corporation
2025-11-13;;longeq;BOL;Boliden AB
2025-11-13;;longeq;SKF;SKF AB
2025-11-14;;longeq;ERIC;Telefonaktiebolaget LM?Ericsson
2025-11-14;;longeq;MSFT;Microsoft Corporation
2025-11-14;;longeq;NVDA;NVIDIA Corporation
2025-11-14;;longeq;BOL.ST;Boliden AB
2025-11-15;;longeq;MSFT;Microsoft Corporation
2025-11-15;;longeq;NVDA;NVIDIA Corporation
2025-11-15;;longeq;APM;APM?Terminals
2025-11-15;;longeq;LACX;LACX?Mining Corp
2025-11-15;;longeq;KBH;KB?Home
2025-11-16;;longeq;BOL.ST;Boliden AB
2025-11-16;;longeq;MSFT;Microsoft Corporation
2025-11-16;;longeq;NVDA;NVIDIA Corporation
2025-11-17;;longeq;AAPL;Apple Inc.
2025-11-17;;longeq;CSCO;Cisco Systems Inc.
2025-11-17;;longeq;CAT;Caterpillar Inc.
2025-11-17;;longeq;BHP;BHP Group Ltd.
2025-11-17;;longeq;SKLGF;SKF?Group (Class B, Sweden)
2025-11-18;;longeq;AAPL;Apple Inc.
2025-11-18;;longeq;CSCO;Cisco Systems Inc.
2025-11-18;;longeq;CAT;Caterpillar Inc.
2025-11-18;;longeq;BHP;BHP Group Ltd.
2025-11-18;;longeq;SKLGF;SKF?Group (Class?B)
2025-11-19;;longeq;CSCO;Cisco Systems Inc.
2025-11-19;;longeq;AAPL;Apple Inc.
2025-11-19;;longeq;CAT;Caterpillar Inc.
2025-11-19;;longeq;BHP;BHP Group Ltd.
2025-11-19;;longeq;SKFB.ST;SKF AB (Sweden)
2025-11-19;;longeq;TICKER;Company
2025-11-19;;longeq;TICKER;Company
2025-11-19;;longeq;TICKER;Company
2025-11-19;;longeq;TICKER;Company
2025-11-19;;longeq;TICKER;Company
2025-11-19;;longeq;TICKER;Company
2025-11-19;;longeq;NVDA;NVIDIA Corp
2025-11-19;;longeq;ERIC;Telefonaktiebolaget LM Ericsson
2025-11-19;;longeq;VOLV;B.ST – AB Volvo (publ) B
2025-11-19;;longeq;AZN.ST;AstraZeneca PLC
2025-11-19;;longeq;VOLCAR;B.ST – Volvo Car AB (publ.)
2025-11-20;;longeq;NVDA;NVIDIA Corp
2025-11-20;;longeq;AMD;Advanced Micro Devices Inc.
2025-11-20;;longeq;WMT;Walmart Inc.
2025-11-20;;longeq;SYNSAM.ST;Synsam AB (publ)
2025-11-20;;longeq;HUFV;A.ST – Hufvudstaden AB (publ)
2025-11-21;;longeq;NVDA;NVIDIA Corporation
2025-11-21;;longeq;ERIC;Telefonaktiebolaget?LM?Ericsson
2025-11-21;;longeq;WMT;Walmart Inc.
2025-11-21;;longeq;TEL;Telia Company AB
2025-11-21;;longeq;TAK;Takkt AG
2025-11-22;;longeq;AAPL;Apple Inc.
2025-11-22;;longeq;SAP;SAP SE
2025-11-22;;longeq;SAND.ST;Sandvik AB
2025-11-22;;longeq;ORSTED.CO;Ørsted A/S
2025-11-22;;longeq;TSLA;Tesla Inc.
2025-11-23;;longeq;WBD;Warner Bros. Discovery, Inc.
2025-11-23;;longeq;COST;Costco Wholesale Corporation
2025-11-23;;longeq;LRCX;Lam Research Corporation
2025-11-23;;longeq;ASML;ASML Holding N.V.
2025-11-24;;longeq;WBD;Warner?Bros.?Discovery, Inc. (media)
2025-11-24;;longeq;COST;Costco?Wholesale?Corporation (consumer retail)
2025-11-24;;longeq;LRCX;Lam?Research?Corporation (semiconductor equipment)
2025-11-24;;longeq;ASML;ASML?Holding?N.V. (chip lithography)
2025-11-25;;longeq;ASML;ASML?Holding?N.V. (semiconductor equipment)
2025-11-25;;longeq;LRCX;Lam?Research?Corporation (semiconductor manufacturing)
2025-11-25;;longeq;COST;Costco?Wholesale?Corporation (consumer retail)
2025-11-25;;longeq;ALB;Albemarle?Corporation (lithium/EV materials)
2025-11-25;;longeq;PTC;PTC?Inc. (industrial software)
2025-12-04;;longeq;BABA;Alibaba Group Holding Ltd
2025-12-04;;longeq;SAAB.B;Saab AB (publ)
2025-12-04;;longeq;UPM.HE;UPM-Kymmene Oyj
2025-12-04;;longeq;BOL.ST;Boliden AB (publ)
2025-12-04;;longeq;SCHN;Schnitzer Steel Industries Inc.
