date;time;strategy;ticker;side;confidence;reasoning
2025-12-02;;daily_sentiment;META;long;64;
2025-12-02;;daily_sentiment;NVDA;long;62;
2025-12-02;;daily_top5;AAPL;long;58;
2025-12-02;;daily_top5;AMZN;long;57;
2025-12-02;;daily_top5;DIS;long;56;
2025-12-02;;daily_top5;META;long;64;
2025-12-02;;daily_top5;NVDA;long;62;
2025-12-03;;daily_sentiment;AEO;long;58;
2025-12-03;;daily_sentiment;AMZN;long;58;
2025-12-03;;daily_sentiment;BAYRY;short;56;
2025-12-03;;daily_sentiment;MRVL;short;58;
2025-12-03;;daily_sentiment;NVDA;short;58;
2025-12-03;;daily_top5;AEO;long;58;
2025-12-03;;daily_top5;AMZN;long;58;
2025-12-03;;daily_top5;BAYRY;long;56;
2025-12-03;;daily_top5;MRVL;long;58;
2025-12-03;;daily_top5;NVDA;long;58;
2025-12-04;;daily_sentiment;AEO;long;60;
2025-12-04;;daily_sentiment;BMY;short;65;
2025-12-04;;daily_sentiment;CRM;short;63;
2025-12-04;;daily_sentiment;DLTR;short;58;
2025-12-04;;daily_sentiment;SNOW;short;62;
2025-12-04;;daily_top5;AEO;long;60;
2025-12-04;;daily_top5;BMY;long;65;
2025-12-04;;daily_top5;CRM;long;63;
2025-12-04;;daily_top5;DLTR;long;58;
2025-12-04;;daily_top5;SNOW;long;62;
2025-12-04;;longeq;BABA;long;;Alibaba Group Holding Ltd
2025-12-04;;longeq;BOL.ST;long;;Boliden AB (publ)
2025-12-04;;longeq;SAAB.B;long;;Saab AB (publ)
2025-12-04;;longeq;SCHN;long;;Schnitzer Steel Industries Inc.
2025-12-04;;longeq;UPM.HE;long;;UPM-Kymmene Oyj
2025-12-05;;daily_sentiment;AMZN;neutral;55;
2025-12-05;;daily_sentiment;CRM;short;58;
2025-12-05;;daily_sentiment;DLTR;short;57;
2025-12-05;;daily_sentiment;MSFT;long;65;
2025-12-05;;daily_sentiment;V;long;62;
2025-12-05;;daily_top5;AMZN;long;55;
2025-12-05;;daily_top5;CRM;long;58;
2025-12-05;;daily_top5;DLTR;long;57;
2025-12-05;;daily_top5;MSFT;long;65;
2025-12-05;;daily_top5;V;long;62;
2025-12-08;;daily_sentiment;AMAT;long;62;
2025-12-08;;daily_sentiment;CARV;short;62;
2025-12-08;;daily_sentiment;DG;short;58;
2025-12-08;;daily_sentiment;NFLX;short;60;
2025-12-08;;daily_sentiment;V;long;60;
2025-12-08;;daily_sentiment;WBD;short;62;
2025-12-08;;daily_top5;AMAT;long;62;
2025-12-08;;daily_top5;CARV;long;62;
2025-12-08;;daily_top5;DG;long;58;
2025-12-08;;daily_top5;NFLX;long;60;
2025-12-08;;daily_top5;V;long;60;
2025-12-08;;daily_top5;WBD;long;62;
2025-12-09;;daily_sentiment;AMZN;long;62;
2025-12-09;;daily_sentiment;AVGO;long;65;
2025-12-09;;daily_sentiment;CVNA;short;63;
2025-12-09;;daily_sentiment;NFLX;short;65;
2025-12-09;;daily_sentiment;NVDA;long;64;
2025-12-09;;daily_top5;AMZN;long;62;
2025-12-09;;daily_top5;AVGO;long;65;
2025-12-09;;daily_top5;CVNA;long;63;
2025-12-09;;daily_top5;NFLX;long;65;
2025-12-09;;daily_top5;NVDA;long;64;
2025-12-10;;daily_sentiment;AAPL;long;60;
2025-12-10;;daily_sentiment;AMD;long;58;
2025-12-10;;daily_sentiment;AMZN;long;66;
2025-12-10;;daily_sentiment;CVS;long;58;
2025-12-10;;daily_sentiment;NVDA;long;65;
2025-12-10;;daily_top5;AAPL;long;60;
2025-12-10;;daily_top5;AMD;long;58;
2025-12-10;;daily_top5;AMZN;long;66;
2025-12-10;;daily_top5;CVS;long;58;
2025-12-10;;daily_top5;NVDA;long;65;
2025-12-11;;daily_sentiment;AAPL;short;62;
2025-12-11;;daily_sentiment;AMZN;long;64;
2025-12-11;;daily_sentiment;CVS;short;62;
2025-12-11;;daily_sentiment;NVDA;long;63;
2025-12-11;;daily_sentiment;ORCL;long;62;
2025-12-11;;daily_top5;AAPL;long;62;
2025-12-11;;daily_top5;AMZN;long;64;
2025-12-11;;daily_top5;CVS;long;62;
2025-12-11;;daily_top5;NVDA;long;63;
2025-12-11;;daily_top5;ORCL;long;62;
2025-12-11;08:15;longeq;AVTR;long;;Avantor Inc (premarket gains signaling momentum)
2025-12-11;08:15;longeq;FSLR;long;;First Solar (sector news on project supply momentum)
2025-12-11;08:15;longeq;GEV;long;;GE Vernova Inc (breakout after strong catalyst and technical momentum)
2025-12-11;08:15;longeq;PLTR;long;;Palantir Technologies (recent contract win and positive flow)
2025-12-11;08:15;longeq;SATS;long;;EchoStar Corp (premarket strength and sector interest)
2025-12-12;;daily_sentiment;AAPL;long;64;
2025-12-12;;daily_sentiment;AVGO;long;60;
2025-12-12;;daily_sentiment;COST;long;62;
2025-12-12;;daily_sentiment;META;long;58;
2025-12-12;;daily_sentiment;TSLA;short;58;
2025-12-12;;daily_top5;AAPL;long;64;
2025-12-12;;daily_top5;AVGO;long;60;
2025-12-12;;daily_top5;COST;long;62;
2025-12-12;;daily_top5;META;long;58;
2025-12-12;;daily_top5;TSLA;long;58;
2025-12-12;08:15;longeq;BAC;long;;Bank of America (financials strength on rates outlook)
2025-12-12;08:15;longeq;MSFT;long;;Microsoft (strong cloud earnings sentiment driving flow)
2025-12-12;08:15;longeq;NVDA;long;;Nvidia (momentum from AI demand and trading strength)
2025-12-12;08:15;longeq;TSLA;long;;Tesla (price breakout and volume spike)
2025-12-12;08:15;longeq;XOM;long;;Exxon Mobil (energy sector rebound)
2025-12-13;08:15;longeq;ALNT;long;;Allient Corp (bullish industrial tech signal)
2025-12-13;08:15;longeq;COIN;long;;Coinbase Global Inc (crypto?equity trading interest rising)
2025-12-13;08:15;longeq;CRON;long;;Cronos Group Inc (cannabis sector buzz on rescheduling)
2025-12-13;08:15;longeq;CVX;long;;Chevron Corp (analyst forecasts and capex catalyst)
2025-12-13;08:15;longeq;INTU;long;;Intuit Inc (AI and targets ahead of earnings)
2025-12-14;08:15;longeq;GE;long;;GE Aerospace (industrial strength and near buy point on recent flow)
2025-12-14;08:15;longeq;JPM;long;;JPMorgan Chase & Co (financials strength amid rotation)
2025-12-14;08:15;longeq;LLY;long;;Eli Lilly & Co (healthcare resilience and data?driven upside)
2025-12-14;08:15;longeq;TSLA;long;;Tesla Inc (momentum from positive technical and product catalysts)
2025-12-14;08:15;longeq;WBD;long;;Warner Bros Discovery (takeover bid driving elevated activity)
2025-12-15;;daily_sentiment;COST;long;60;
2025-12-15;;daily_sentiment;META;long;65;
2025-12-15;;daily_sentiment;NFLX;long;58;
2025-12-15;;daily_sentiment;ORCL;long;58;
2025-12-15;;daily_sentiment;TLRY;short;66;
2025-12-15;;daily_top5;COST;long;60;
2025-12-15;;daily_top5;META;long;65;
2025-12-15;;daily_top5;NFLX;long;58;
2025-12-15;;daily_top5;ORCL;long;58;
2025-12-15;;daily_top5;TLRY;long;66;
2025-12-16;;daily_sentiment;AMZN;long;65;
2025-12-16;;daily_sentiment;META;short;60;
2025-12-16;;daily_sentiment;NVDA;long;64;
2025-12-16;;daily_sentiment;PG;long;58;
2025-12-16;;daily_sentiment;TSLA;short;60;
2025-12-16;;daily_top5;AMZN;long;65;
2025-12-16;;daily_top5;META;long;60;
2025-12-16;;daily_top5;NVDA;long;64;
2025-12-16;;daily_top5;PG;long;58;
2025-12-16;;daily_top5;TSLA;long;60;
2025-12-16;08:15;longeq;CVNA;long;;Carvana (continued momentum and analyst interest)Â
2025-12-16;08:15;longeq;DIS;long;;Walt Disney (insider buy and narrative update)Â
2025-12-16;08:15;longeq;HD;long;;Home Depot (retail strength catalysts ahead of open)Â
2025-12-16;08:15;longeq;LRCX;long;;Lam Research (raised target and momentum into morning)Â
2025-12-16;08:15;longeq;SNDK;long;;Sandisk (after?hours move suggests upside into open)Â
2025-12-17;;daily_sentiment;F;short;58;
2025-12-17;;daily_sentiment;META;short;58;
2025-12-17;;daily_sentiment;NVDA;short;58;
2025-12-17;;daily_sentiment;PG;neutral;58;
2025-12-17;;daily_sentiment;TSLA;short;62;
2025-12-17;;daily_top5;F;long;58;
2025-12-17;;daily_top5;META;long;58;
2025-12-17;;daily_top5;NVDA;long;58;
2025-12-17;;daily_top5;PG;long;58;
2025-12-17;;daily_top5;TSLA;long;62;
2025-12-18;;daily_sentiment;AMZN;long;63;
2025-12-18;;daily_sentiment;DASH;short;58;
2025-12-18;;daily_sentiment;LULU;long;60;
2025-12-18;;daily_sentiment;MSFT;long;62;
2025-12-18;;daily_sentiment;NVDA;long;58;
2025-12-18;;daily_top5;AMZN;long;63;
2025-12-18;;daily_top5;DASH;long;58;
2025-12-18;;daily_top5;LULU;long;60;
2025-12-18;;daily_top5;MSFT;long;62;
2025-12-18;;daily_top5;NVDA;long;58;
2025-12-19;;daily_sentiment;AMZN;short;58;
2025-12-19;;daily_sentiment;DASH;short;58;
2025-12-19;;daily_sentiment;LULU;short;58;
2025-12-19;;daily_sentiment;MDLZ;long;64;
2025-12-19;;daily_sentiment;NKE;short;60;
2025-12-19;;daily_top5;AMZN;long;58;
2025-12-19;;daily_top5;DASH;long;58;
2025-12-19;;daily_top5;LULU;long;58;
2025-12-19;;daily_top5;MDLZ;long;64;
2025-12-19;;daily_top5;NKE;long;60;
2025-12-19;08:15;longeq;BAC;long;;Bank of America (after?hours move ahead of session)Â
2025-12-19;08:15;longeq;MRK;long;;Merck (analyst calls and after?hours strength)Â
2025-12-19;08:15;longeq;RTX;long;;RTX Corp (defense contract news supports upside)Â
2025-12-19;08:15;longeq;SOFI;long;;SoFi Technologies (crypto/payments launch lifted after?hours flow)Â
2025-12-19;08:15;longeq;TMUS;long;;T?Mobile US (wireless sector momentum persists)Â
2025-12-20;08:15;longeq;GS;long;;Goldman Sachs (market breadth rebound and banking strength)Â
2025-12-20;08:15;longeq;MU;long;;Micron Technology (earnings strength lifting futures)Â
2025-12-20;08:15;longeq;NVDA;long;;Nvidia Corp (buyers react to possible China AI chip sales approval)Â
2025-12-20;08:15;longeq;ORCL;long;;Oracle Corp (rebound and tech sector support)Â
2025-12-20;08:15;longeq;SNPS;long;;Synopsys Inc (after?hours momentum ahead of session)Â
2025-12-21;08:16;longeq;AVGO;long;;Broadcom (AI/semiconductor segment gaining momentum)Â
2025-12-21;08:16;longeq;BN4;long;;Keppel Ltd (buyback/capital redeployment focus)Â
2025-12-21;08:16;longeq;DBSYY;long;;DBS Group Holdings (record highs & bank sector strength Asia)Â
2025-12-21;08:16;longeq;NVDA;long;;Nvidia (tech/AI sector leading recent upside on Nasdaq strength)Â
2025-12-21;08:16;longeq;ORCL;long;;Oracle (strong moves on partnership news)Â
2025-12-22;;daily_sentiment;ADBE;long;57;
2025-12-22;;daily_sentiment;CRM;long;58;
2025-12-22;;daily_sentiment;DIS;short;58;
2025-12-22;;daily_sentiment;NFLX;long;65;
2025-12-22;;daily_sentiment;NVDA;short;62;
2025-12-22;;daily_top5;ADBE;long;57;
2025-12-22;;daily_top5;CRM;long;58;
2025-12-22;;daily_top5;DIS;long;58;
2025-12-22;;daily_top5;NFLX;long;65;
2025-12-22;;daily_top5;NVDA;long;62;
2025-12-22;08:16;longeq;AAPL;long;;Apple Inc (pre?market strength after volume finish last week)Â
2025-12-22;08:16;longeq;COST;long;;Costco Wholesale (analyst focus and earnings context pre?open)Â
2025-12-22;08:16;longeq;INFY;long;;Infosys Ltd (Indian markets up with strong tech and foreign inflows)Â
2025-12-22;08:16;longeq;MA;long;;Mastercard Inc (positive pre?market outlook)Â
2025-12-22;08:16;longeq;WMT;long;;Walmart Inc (pre?market catalysts ahead of open)Â
2025-12-23;;daily_sentiment;DIS;short;62;
2025-12-23;;daily_sentiment;GOOGL;short;62;
2025-12-23;;daily_sentiment;HD;long;61;
2025-12-23;;daily_sentiment;NFLX;short;60;
2025-12-23;;daily_sentiment;NKE;short;62;
2025-12-23;;daily_top5;DIS;long;62;
2025-12-23;;daily_top5;GOOGL;long;62;
2025-12-23;;daily_top5;HD;long;61;
2025-12-23;;daily_top5;NFLX;long;60;
2025-12-23;;daily_top5;NKE;long;62;
2025-12-23;08:15;longeq;CRM;long;;Salesforce (steady after Evercore top-pick call)Â
2025-12-23;08:15;longeq;GS;long;;Goldman Sachs (shares holding near highs after hours ahead of open)Â
2025-12-23;08:15;longeq;HL;long;;Hecla Mining (surge on S&P MidCap 400 inclusion + metals strength)Â
2025-12-23;08:15;longeq;NVDA;long;;Nvidia (tech strength supporting markets in holiday rally)Â
2025-12-23;08:15;longeq;WBD;long;;Warner Bros Discovery (deal activity and takeover bid drama)Â
2025-12-24;;daily_sentiment;AMZN;long;65;
2025-12-24;;daily_sentiment;LUV;long;58;
2025-12-24;;daily_sentiment;NKE;short;58;
2025-12-24;;daily_sentiment;NVDA;long;58;
2025-12-24;;daily_sentiment;TSLA;short;66;
2025-12-24;;daily_top5;AMZN;long;65;
2025-12-24;;daily_top5;LUV;long;58;
2025-12-24;;daily_top5;NKE;long;58;
2025-12-24;;daily_top5;NVDA;long;58;
2025-12-24;;daily_top5;TSLA;long;66;
2025-12-24;08:16;longeq;BRK.B;long;;Berkshire Hathaway (broad market exposure in risk?on rally)Â
2025-12-24;08:16;longeq;GOOGL;long;;Alphabet (tech gains following broad market rally)Â
2025-12-24;08:16;longeq;KR;long;;Kroger (expanded buyback supports near?term upside)Â
2025-12-24;08:16;longeq;MCH;long;;Masan Consumer (prospect of major index listing momentum)Â
2025-12-24;08:16;longeq;NVDA;long;;Nvidia (tech strength leading record S&P 500 rally)Â
2025-12-25;;daily_sentiment;AMZN;short;58;
2025-12-25;;daily_sentiment;NKE;short;55;
2025-12-25;;daily_sentiment;NVDA;long;64;
2025-12-25;;daily_sentiment;TGT;short;62;
2025-12-25;;daily_sentiment;TSLA;short;65;
2025-12-25;;daily_top5;AMZN;long;58;
2025-12-25;;daily_top5;NKE;long;55;
2025-12-25;;daily_top5;NVDA;long;64;
2025-12-25;;daily_top5;TGT;long;62;
2025-12-25;;daily_top5;TSLA;long;65;
2025-12-26;;daily_sentiment;NKE;short;58;
2025-12-26;;daily_sentiment;NVDA;short;64;
2025-12-26;;daily_sentiment;SWKS;short;58;
2025-12-26;;daily_sentiment;TSLA;short;62;
2025-12-26;;daily_sentiment;TXRH;long;58;
2025-12-26;;daily_top5;NKE;long;58;
2025-12-26;;daily_top5;NVDA;long;64;
2025-12-26;;daily_top5;SWKS;long;58;
2025-12-26;;daily_top5;TSLA;long;62;
2025-12-26;;daily_top5;TXRH;long;58;
2025-12-26;08:15;longeq;DIS;long;;Walt Disney (Dow strength and recovery momentum)Â
2025-12-26;08:15;longeq;GS;long;;Goldman Sachs (financials strong in current market moves)Â
2025-12-26;08:15;longeq;MRK;long;;Merck (top Dow gainer with defensive pharma strength)Â
2025-12-26;08:15;longeq;NKE;long;;Nike (among top Dow gainers on current market action)Â
2025-12-26;08:15;longeq;NVDA;long;;Nvidia (AI demand driving indices and record highs into open)Â
2025-12-27;08:15;longeq;FCX;long;;Freeport?McMoRan (copper and metals up on record prices benefiting miners)Â
2025-12-27;08:15;longeq;GOOGL;long;;Alphabet (tech strength contributing to record highs and Santa Claus rally backdrop)Â
2025-12-27;08:15;longeq;LRCX;long;;Lam Research (semiconductor demand and recent technical support)Â
2025-12-27;08:15;longeq;NKE;long;;Nike (positive stock movement amid market strength and insider buying)Â
2025-12-27;08:15;longeq;NVDA;long;;Nvidia (AI sector leadership and buy?zone action into year?end market momentum)Â
2025-12-28;08:16;longeq;BAC;long;;Bank of America (analyst upgrades and moderate buy sentiment)Â
2025-12-28;08:16;longeq;FCX;long;;Freeport?McMoRan (miner gains with metals up and record precious metals)Â
2025-12-28;08:16;longeq;NVDA;long;;Nvidia (AI leadership near buy zone supported by recent rally and market optimism)Â
2025-12-28;08:16;longeq;TGT;long;;Target (recent hedge fund stake and price strength)Â
2025-12-28;08:16;longeq;TSLA;long;;Tesla (in buy area with momentum from delivery data expectations)Â
2025-12-29;;daily_sentiment;AMZN;long;62;
2025-12-29;;daily_sentiment;NKE;short;58;
2025-12-29;;daily_sentiment;NVDA;long;58;
2025-12-29;;daily_sentiment;TGT;short;58;
2025-12-29;;daily_sentiment;TSLA;short;65;
2025-12-29;;daily_top5;AMZN;long;62;
2025-12-29;;daily_top5;NKE;long;58;
2025-12-29;;daily_top5;NVDA;long;58;
2025-12-29;;daily_top5;TGT;long;58;
2025-12-29;;daily_top5;TSLA;long;65;
2025-12-29;08:16;longeq;DEC;long;;Diversified Energy (ongoing buybacks reduce float)Â
2025-12-29;08:16;longeq;NVDA;long;;Nvidia (futures in buy area on positive market sentiment and AI momentum)Â
2025-12-29;08:16;longeq;PAAS;long;;Pan American Silver (precious metals strength on rate cut expectations)Â
2025-12-29;08:16;longeq;ROIV;long;;Roivant Sciences (insider confidence and growth profile)Â
2025-12-29;08:16;longeq;TSLA;long;;Tesla (technical support with catalyst from deliveries and robotaxi narrative)Â
2025-12-30;;daily_sentiment;AAPL;long;58;
2025-12-30;;daily_sentiment;GM;short;60;
2025-12-30;;daily_sentiment;NKE;short;56;
2025-12-30;;daily_sentiment;NVDA;short;58;
2025-12-30;;daily_sentiment;TSLA;short;60;
2025-12-30;;daily_top5;AAPL;long;58;
2025-12-30;;daily_top5;GM;long;60;
2025-12-30;;daily_top5;NKE;long;56;
2025-12-30;;daily_top5;NVDA;long;58;
2025-12-30;;daily_top5;TSLA;long;60;
2025-12-30;08:15;longeq;CNA;long;;Ciena (networking names highlighted as AI?linked picks)Â
2025-12-30;08:15;longeq;FCX;long;;Freeport?McMoRan (commodities strength amid metals and oil moves)Â
2025-12-30;08:15;longeq;FSLR;long;;First Solar (energy theme with defensive bid in risk?off markets)Â
2025-12-30;08:15;longeq;GLW;long;;Corning (optical/communications demand noted in sector rotation)Â
2025-12-30;08:15;longeq;RIL;long;;Reliance Industries (news attention, expected volatility on local and energy plays)Â
2025-12-31;;daily_sentiment;AAPL;neutral;58;
2025-12-31;;daily_sentiment;AMZN;short;62;
2025-12-31;;daily_sentiment;GOOGL;long;56;
2025-12-31;;daily_sentiment;NVDA;short;60;
2025-12-31;;daily_sentiment;TSLA;short;58;
2025-12-31;;daily_top5;AAPL;long;58;
2025-12-31;;daily_top5;AMZN;long;62;
2025-12-31;;daily_top5;GOOGL;long;56;
2025-12-31;;daily_top5;NVDA;long;60;
2025-12-31;;daily_top5;TSLA;long;58;
2025-12-31;08:16;longeq;FCX;long;;Freeport?McMoRan (industrial metals up on strong global demand)Â
2025-12-31;08:16;longeq;META;long;;Meta Platforms (acquisition news lifting shares in thin holiday trade)Â
2026-01-01;;daily_sentiment;AMZN;long;58;
2026-01-01;;daily_sentiment;GM;short;58;
2026-01-01;;daily_sentiment;NKE;short;62;
2026-01-01;;daily_sentiment;PLTR;short;55;
2026-01-01;;daily_sentiment;RIVN;short;63;
2026-01-01;;daily_top5;AMZN;long;58;
2026-01-01;;daily_top5;GM;long;58;
2026-01-01;;daily_top5;NKE;long;62;
2026-01-01;;daily_top5;PLTR;long;55;
2026-01-01;;daily_top5;RIVN;long;63;
2026-01-02;;daily_sentiment;AMZN;long;58;
2026-01-02;;daily_sentiment;CAVA;long;62;
2026-01-02;;daily_sentiment;NKE;short;58;
2026-01-02;;daily_sentiment;RIVN;short;68;
2026-01-02;;daily_sentiment;TSLA;short;62;
2026-01-02;;daily_top5;AMZN;long;58;
2026-01-02;;daily_top5;CAVA;long;62;
2026-01-02;;daily_top5;NKE;long;58;
2026-01-02;;daily_top5;RIVN;long;68;
2026-01-02;;daily_top5;TSLA;long;62;
2026-01-02;08:15;longeq;BIDU;long;;Baidu (strong gap and AI spin?off catalyst in Asia session)Â
2026-01-02;08:15;longeq;CLF;long;;Cleveland?Cliffs (industrial/rare?earth move showing strong breakout)Â
2026-01-02;08:15;longeq;FCX;long;;Freeport?McMoRan (commodities supported amid broad risk?on sentiment)Â
2026-01-02;08:15;longeq;NVDA;long;;Nvidia (AI leadership benefiting from global tech rally)Â
2026-01-02;08:15;longeq;SLV;long;;iShares Silver Trust (precious metals extended rally into trade)Â
2026-01-03;08:16;longeq;BA;long;;Boeing (aerospace showing technical resilience amid sector interest)Â
2026-01-03;08:16;longeq;COAL;long;;Coal India (fresh foreign participation lifting shares to new highs)Â
2026-01-03;08:16;longeq;FRES;long;;Fresnillo (mining/precious metals outperforming with FTSE momentum)Â
2026-01-03;08:16;longeq;MU;long;;Micron Technology (semiconductor strength supporting market gains)Â
2026-01-03;08:16;longeq;NVDA;long;;Nvidia (chip stocks leading global opening on AI?driven optimism)Â
2026-01-04;;daily_sentiment;AAPL;long;60;
2026-01-04;;daily_top5;AAPL;long;60;
2026-01-05;;daily_sentiment;NFLX;short;62;
2026-01-05;;daily_top5;NFLX;long;62;
2026-01-05;08:15;longeq;ASML;long;;ASML Holding (equipment demand tied to AI expansion)Â
2026-01-05;08:15;longeq;LSEG;long;;London Stock Exchange Group (FTSE strength supports UK financials)Â
2026-01-05;08:15;longeq;NVDA;long;;Nvidia (global markets rally and AI demand lift chip equities)Â
2026-01-05;08:15;longeq;RIO;long;;Rio Tinto (miners buoyed by risk appetite and commodity flows)Â
2026-01-05;08:15;short;CL_F;short;;crude oil futures weakening on supply expectations and technical pressure.Â
2026-01-05;08:15;short;SPY;short;;broad US equity risk off, profit?taking heavy after long run, valuation stretched.Â
2026-01-05;08:15;short;USDJPY;short;;FX showing US dollar capped and mixed risk appetite - short yen weakness.Â
2026-01-05;08:15;short;VIX;short;;volatility index extremely low with asymmetric upside risk, anticipate repricing.Â
2026-01-05;08:15;short;XAGUSD;short;;silver peaked then pulled back, technicals point to correction.Â
2026-01-06;;daily_sentiment;UAA;short;63;
2026-01-06;;daily_top5;UAA;long;63;
2026-01-06;08:15;longall;CL1;long;;WTI Crude Oil futures (energy stocks strong post?Venezuela news)Â
2026-01-06;08:15;longall;DJI;long;;Dow Jones Industrial Average futures (global equities rally led by energy and banks)Â
2026-01-06;08:15;longall;FTSE;long;;FTSE 100 Index (defence and mining strength on geopolitical risk)Â
2026-01-06;08:15;longall;USDJPY;long;;USD/JPY FX (dollar weakness narrative may fuel carry and risk flows)Â
2026-01-06;08:15;longall;XAU;long;;Gold Spot (safe?haven asset rising on uncertainty)Â
2026-01-06;08:15;longeq;APPLIED;long;;Applied Materials (semiconductor demand rising in Asia markets)Â
2026-01-06;08:15;longeq;CHEVRON;long;;Energy stocks up on geopolitical shift and Venezuelan oil upsideÂ
2026-01-06;08:15;longeq;GOLDMAN;long;;Goldman Sachs (financials leading Dow gains after record rally)Â
2026-01-06;08:15;longeq;HALLIBURTON;long;;Halliburton (oilfield services surging with energy rally)Â
2026-01-06;08:15;longeq;TESLA;long;;Tesla (auto/tech sector rebound in U.S. futures)Â
2026-01-07;;daily_sentiment;CVX;short;70;
2026-01-07;;daily_top5;CVX;long;70;
2026-01-07;08:15;longall;EURUSD;long;;EUR/USD FX (dollar steadies with euro supported ahead of data)Â
2026-01-07;08:15;longall;FTSE;long;;FTSE 100 Index (miners and energy driving higher highs)Â
2026-01-07;08:15;longall;SPY;long;;SPDR S&P 500 ETF (global equities up on strong inflows and optimism)Â
2026-01-07;08:15;longall;WTI;long;;WTI Crude Oil futures (oil supported despite geopolitical risk)Â
2026-01-07;08:15;longall;XAUUSD;long;;Gold Spot (safe-haven rising after geopolitical shocks)Â
2026-01-07;08:16;longeq;AMZN;long;;Amazon (US stocks at record highs led by broad market gains)Â
2026-01-07;08:16;longeq;JPM;long;;JPMorgan Chase (financials strong on yield environment and earnings focus)Â
2026-01-07;08:16;longeq;MCHP;long;;Microchip Technology (chip stocks up on upgrades and momentum)Â
2026-01-07;08:16;longeq;SNDK;long;;Sandisk (data storage stocks leading rally with outsized gains)Â
2026-01-07;08:16;longeq;STX;long;;Seagate Technology (tech sector strength driving above?average performance)Â
